filename,artist,style,genre,artist_label,Image Path,Feature File01,Feature File02,Feature File1,Feature File2,Feature File3
58629.jpg,Stanley Spencer,Neo-Romanticism,symbolic painting,41,/scratch/bbmr/syang7/art/Multitask100k/images/58629.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/41/58629.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/41/58629.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/41/58629.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/41/58629.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/41/58629.pt
40119.jpg,Gerrit Dou,Baroque,portrait,17,/scratch/bbmr/syang7/art/Multitask100k/images/40119.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/17/40119.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/17/40119.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/17/40119.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/17/40119.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/17/40119.pt
1471.jpg,Henri Rousseau,Naïve Art (Primitivism),landscape,19,/scratch/bbmr/syang7/art/Multitask100k/images/1471.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/19/1471.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/19/1471.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/19/1471.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/19/1471.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/19/1471.pt
13555.jpg,Ivan Generalic,Naïve Art (Primitivism),landscape,22,/scratch/bbmr/syang7/art/Multitask100k/images/13555.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/22/13555.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/22/13555.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/22/13555.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/22/13555.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/22/13555.pt
31064.jpg,Annibale Carracci,Baroque,religious painting,2,/scratch/bbmr/syang7/art/Multitask100k/images/31064.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/2/31064.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/2/31064.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/2/31064.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/2/31064.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/2/31064.pt
22916.jpg,Alexandre Benois,Post-Impressionism,landscape,0,/scratch/bbmr/syang7/art/Multitask100k/images/22916.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/0/22916.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/0/22916.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/0/22916.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/0/22916.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/0/22916.pt
58134.jpg,Henryk Siemiradzki,Academicism,genre painting,21,/scratch/bbmr/syang7/art/Multitask100k/images/58134.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/21/58134.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/21/58134.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/21/58134.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/21/58134.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/21/58134.pt
18475.jpg,Claude Lorrain,Classicism,religious painting,7,/scratch/bbmr/syang7/art/Multitask100k/images/18475.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/7/18475.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/7/18475.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/7/18475.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/7/18475.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/7/18475.pt
39584.jpg,Jacopo Pontormo,Mannerism (Late Renaissance),nude painting (nu),24,/scratch/bbmr/syang7/art/Multitask100k/images/39584.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/24/39584.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/24/39584.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/24/39584.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/24/39584.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/24/39584.pt
4470.jpg,Edward Hopper,New Realism,landscape,10,/scratch/bbmr/syang7/art/Multitask100k/images/4470.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/10/4470.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/10/4470.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/10/4470.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/10/4470.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/10/4470.pt
29782.jpg,Stanley Spencer,Neo-Romanticism,landscape,41,/scratch/bbmr/syang7/art/Multitask100k/images/29782.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/41/29782.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/41/29782.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/41/29782.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/41/29782.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/41/29782.pt
77869.jpg,Edvard Munch,Expressionism,genre painting,9,/scratch/bbmr/syang7/art/Multitask100k/images/77869.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/9/77869.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/9/77869.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/9/77869.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/9/77869.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/9/77869.pt
6632.jpg,Francesco Guardi,Baroque,veduta,13,/scratch/bbmr/syang7/art/Multitask100k/images/6632.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/13/6632.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/13/6632.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/13/6632.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/13/6632.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/13/6632.pt
9265.jpg,Vasily Perov,Realism,sketch and study,43,/scratch/bbmr/syang7/art/Multitask100k/images/9265.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/43/9265.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/43/9265.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/43/9265.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/43/9265.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/43/9265.pt
48213.jpg,Ivan Generalic,Naïve Art (Primitivism),genre painting,22,/scratch/bbmr/syang7/art/Multitask100k/images/48213.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/22/48213.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/22/48213.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/22/48213.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/22/48213.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/22/48213.pt
87613.jpg,Ivan Generalic,Naïve Art (Primitivism),landscape,22,/scratch/bbmr/syang7/art/Multitask100k/images/87613.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/22/87613.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/22/87613.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/22/87613.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/22/87613.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/22/87613.pt
24318.jpg,Gerrit Dou,Baroque,genre painting,17,/scratch/bbmr/syang7/art/Multitask100k/images/24318.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/17/24318.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/17/24318.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/17/24318.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/17/24318.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/17/24318.pt
95947.jpg,Caravaggio,Baroque,still life,6,/scratch/bbmr/syang7/art/Multitask100k/images/95947.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/6/95947.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/6/95947.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/6/95947.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/6/95947.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/6/95947.pt
23828.jpg,Francesco Guardi,Baroque,veduta,13,/scratch/bbmr/syang7/art/Multitask100k/images/23828.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/13/23828.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/13/23828.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/13/23828.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/13/23828.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/13/23828.pt
29441.jpg,Duccio,Proto Renaissance,religious painting,8,/scratch/bbmr/syang7/art/Multitask100k/images/29441.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/8/29441.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/8/29441.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/8/29441.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/8/29441.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/8/29441.pt
42450.jpg,Claude Lorrain,Baroque,symbolic painting,7,/scratch/bbmr/syang7/art/Multitask100k/images/42450.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/7/42450.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/7/42450.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/7/42450.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/7/42450.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/7/42450.pt
51028.jpg,Sonia Delaunay,Orphism,design,40,/scratch/bbmr/syang7/art/Multitask100k/images/51028.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/40/51028.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/40/51028.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/40/51028.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/40/51028.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/40/51028.pt
69188.jpg,Arkhip Kuindzhi,Impressionism,landscape,4,/scratch/bbmr/syang7/art/Multitask100k/images/69188.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/4/69188.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/4/69188.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/4/69188.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/4/69188.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/4/69188.pt
12272.jpg,Vladimir Makovsky,Realism,genre painting,46,/scratch/bbmr/syang7/art/Multitask100k/images/12272.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/46/12272.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/46/12272.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/46/12272.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/46/12272.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/46/12272.pt
32762.jpg,Paul Klee,Surrealism,battle painting,36,/scratch/bbmr/syang7/art/Multitask100k/images/32762.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/36/32762.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/36/32762.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/36/32762.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/36/32762.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/36/32762.pt
10659.jpg,Sonia Delaunay,Orphism,abstract,40,/scratch/bbmr/syang7/art/Multitask100k/images/10659.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/40/10659.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/40/10659.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/40/10659.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/40/10659.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/40/10659.pt
103153.jpg,Annibale Carracci,Baroque,religious painting,2,/scratch/bbmr/syang7/art/Multitask100k/images/103153.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/2/103153.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/2/103153.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/2/103153.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/2/103153.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/2/103153.pt
84555.jpg,Thomas Sully,Romanticism,portrait,42,/scratch/bbmr/syang7/art/Multitask100k/images/84555.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/42/84555.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/42/84555.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/42/84555.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/42/84555.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/42/84555.pt
45616.jpg,Alfred Wallis,Naïve Art (Primitivism),marina,1,/scratch/bbmr/syang7/art/Multitask100k/images/45616.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/1/45616.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/1/45616.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/1/45616.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/1/45616.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/1/45616.pt
14943.jpg,Annibale Carracci,Baroque,religious painting,2,/scratch/bbmr/syang7/art/Multitask100k/images/14943.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/2/14943.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/2/14943.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/2/14943.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/2/14943.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/2/14943.pt
13432.jpg,Ivan Generalic,Naïve Art (Primitivism),genre painting,22,/scratch/bbmr/syang7/art/Multitask100k/images/13432.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/22/13432.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/22/13432.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/22/13432.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/22/13432.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/22/13432.pt
27283.jpg,Kazimir Malevich,Suprematism,portrait,28,/scratch/bbmr/syang7/art/Multitask100k/images/27283.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/28/27283.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/28/27283.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/28/27283.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/28/27283.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/28/27283.pt
23974.jpg,Duccio,Proto Renaissance,religious painting,8,/scratch/bbmr/syang7/art/Multitask100k/images/23974.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/8/23974.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/8/23974.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/8/23974.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/8/23974.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/8/23974.pt
84224.jpg,Henry Ossawa Tanner,Impressionism,portrait,20,/scratch/bbmr/syang7/art/Multitask100k/images/84224.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/20/84224.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/20/84224.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/20/84224.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/20/84224.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/20/84224.pt
73545.jpg,Jean David,Expressionism,illustration,25,/scratch/bbmr/syang7/art/Multitask100k/images/73545.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/25/73545.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/25/73545.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/25/73545.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/25/73545.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/25/73545.pt
35560.jpg,Alfred Wallis,Naïve Art (Primitivism),marina,1,/scratch/bbmr/syang7/art/Multitask100k/images/35560.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/1/35560.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/1/35560.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/1/35560.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/1/35560.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/1/35560.pt
100741.jpg,Henryk Siemiradzki,Academicism,genre painting,21,/scratch/bbmr/syang7/art/Multitask100k/images/100741.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/21/100741.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/21/100741.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/21/100741.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/21/100741.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/21/100741.pt
12815.jpg,Thomas Sully,Romanticism,portrait,42,/scratch/bbmr/syang7/art/Multitask100k/images/12815.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/42/12815.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/42/12815.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/42/12815.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/42/12815.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/42/12815.pt
24904.jpg,Arkhip Kuindzhi,Realism,sketch and study,4,/scratch/bbmr/syang7/art/Multitask100k/images/24904.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/4/24904.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/4/24904.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/4/24904.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/4/24904.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/4/24904.pt
41323.jpg,Ivan Generalic,Naïve Art (Primitivism),genre painting,22,/scratch/bbmr/syang7/art/Multitask100k/images/41323.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/22/41323.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/22/41323.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/22/41323.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/22/41323.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/22/41323.pt
12821.jpg,Stanley Spencer,Neo-Romanticism,cityscape,41,/scratch/bbmr/syang7/art/Multitask100k/images/12821.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/41/12821.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/41/12821.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/41/12821.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/41/12821.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/41/12821.pt
46244.jpg,Nicolas Poussin,Classicism,religious painting,35,/scratch/bbmr/syang7/art/Multitask100k/images/46244.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/35/46244.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/35/46244.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/35/46244.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/35/46244.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/35/46244.pt
82768.jpg,Gerrit Dou,Baroque,genre painting,17,/scratch/bbmr/syang7/art/Multitask100k/images/82768.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/17/82768.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/17/82768.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/17/82768.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/17/82768.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/17/82768.pt
85901.jpg,Antoine Blanchard,Impressionism,cityscape,3,/scratch/bbmr/syang7/art/Multitask100k/images/85901.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/3/85901.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/3/85901.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/3/85901.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/3/85901.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/3/85901.pt
8674.jpg,Alfred Wallis,Naïve Art (Primitivism),marina,1,/scratch/bbmr/syang7/art/Multitask100k/images/8674.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/1/8674.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/1/8674.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/1/8674.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/1/8674.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/1/8674.pt
85949.jpg,Alfred Wallis,Naïve Art (Primitivism),marina,1,/scratch/bbmr/syang7/art/Multitask100k/images/85949.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/1/85949.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/1/85949.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/1/85949.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/1/85949.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/1/85949.pt
70333.jpg,Ivan Generalic,Naïve Art (Primitivism),genre painting,22,/scratch/bbmr/syang7/art/Multitask100k/images/70333.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/22/70333.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/22/70333.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/22/70333.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/22/70333.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/22/70333.pt
35264.jpg,Paul Klee,Abstract Art,abstract,36,/scratch/bbmr/syang7/art/Multitask100k/images/35264.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/36/35264.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/36/35264.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/36/35264.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/36/35264.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/36/35264.pt
56172.jpg,Nicolas Poussin,Classicism,genre painting,35,/scratch/bbmr/syang7/art/Multitask100k/images/56172.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/35/56172.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/35/56172.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/35/56172.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/35/56172.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/35/56172.pt
85964.jpg,Edward Hopper,Social Realism,interior,10,/scratch/bbmr/syang7/art/Multitask100k/images/85964.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/10/85964.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/10/85964.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/10/85964.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/10/85964.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/10/85964.pt
98415.jpg,Ivan Generalic,Naïve Art (Primitivism),genre painting,22,/scratch/bbmr/syang7/art/Multitask100k/images/98415.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/22/98415.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/22/98415.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/22/98415.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/22/98415.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/22/98415.pt
65912.jpg,Vladimir Makovsky,Realism,religious painting,46,/scratch/bbmr/syang7/art/Multitask100k/images/65912.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/46/65912.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/46/65912.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/46/65912.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/46/65912.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/46/65912.pt
94972.jpg,Paul Klee,Expressionism,cityscape,36,/scratch/bbmr/syang7/art/Multitask100k/images/94972.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/36/94972.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/36/94972.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/36/94972.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/36/94972.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/36/94972.pt
57330.jpg,Antoine Blanchard,Impressionism,cityscape,3,/scratch/bbmr/syang7/art/Multitask100k/images/57330.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/3/57330.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/3/57330.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/3/57330.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/3/57330.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/3/57330.pt
45203.jpg,Nicolas Poussin,Classicism,mythological painting,35,/scratch/bbmr/syang7/art/Multitask100k/images/45203.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/35/45203.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/35/45203.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/35/45203.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/35/45203.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/35/45203.pt
87796.jpg,Henryk Siemiradzki,Academicism,mythological painting,21,/scratch/bbmr/syang7/art/Multitask100k/images/87796.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/21/87796.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/21/87796.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/21/87796.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/21/87796.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/21/87796.pt
